runs occurence father
11 0.498432601880878 TRUE
12 0.480459770114943 TRUE
13 0.502917771883289 TRUE
14 0.509113300492611 TRUE
15 0.468045977011494 TRUE
16 0.479956896551724 TRUE
17 0.502231237322515 TRUE
18 0.495019157088123 TRUE
19 0.493829401088929 TRUE
20 0.499137931034483 TRUE
21 0.491789819376026 TRUE
22 0.489028213166144 TRUE
23 0.485307346326837 TRUE
24 0.480459770114943 TRUE
25 0.477931034482759 TRUE
26 0.477851458885942 TRUE
27 0.473563218390805 TRUE
28 0.478694581280788 TRUE
29 0.499405469678954 TRUE
1 0.455172413793103 TRUE
2 0.460344827586207 TRUE
3 0.447126436781609 TRUE
4 0.524137931034483 TRUE
5 0.468965517241379 TRUE
6 0.476436781609195 TRUE
7 0.524137931034483 TRUE
8 0.486637931034483 TRUE
9 0.474329501915709 TRUE
10 0.512068965517241 TRUE
11 0.506269592476489 TRUE
12 0.508333333333333 TRUE
13 0.505039787798409 TRUE
14 0.480788177339901 TRUE
15 0.458850574712644 TRUE
16 0.470474137931034 TRUE
17 0.479513184584179 TRUE
18 0.491187739463602 TRUE
19 0.482214156079855 TRUE
20 0.48551724137931 TRUE
21 0.487192118226601 TRUE
22 0.494200626959248 TRUE
23 0.493103448275862 TRUE
24 0.468390804597701 TRUE
25 0.494344827586207 TRUE
26 0.48262599469496 TRUE
27 0.461941251596424 TRUE
28 0.491133004926108 TRUE
29 0.475029726516052 TRUE
1 0.593103448275862 TRUE
2 0.48448275862069 TRUE
3 0.486206896551724 TRUE
4 0.527586206896552 TRUE
5 0.464137931034483 TRUE
6 0.500574712643678 TRUE
7 0.514285714285714 TRUE
8 0.489655172413793 TRUE
9 0.504980842911877 TRUE
10 0.470689655172414 TRUE
11 0.476802507836991 TRUE
12 0.485919540229885 TRUE
13 0.483289124668435 TRUE
14 0.49064039408867 TRUE
15 0.454942528735632 TRUE
16 0.500215517241379 TRUE
17 0.485598377281947 TRUE
18 0.475478927203065 TRUE
19 0.5 TRUE
20 0.477068965517241 TRUE
21 0.495073891625616 TRUE
22 0.498746081504702 TRUE
23 0.478260869565217 TRUE
24 0.470545977011494 TRUE
25 0.488413793103448 TRUE
26 0.472413793103448 TRUE
27 0.480459770114943 TRUE
28 0.483990147783251 TRUE
29 0.482520808561237 TRUE
1 0.520689655172414 TRUE
2 0.474137931034483 TRUE
3 0.472413793103448 TRUE
4 0.449137931034483 TRUE
5 0.522068965517241 TRUE
6 0.50632183908046 TRUE
7 0.497536945812808 TRUE
8 0.479741379310345 TRUE
9 0.497318007662835 TRUE
10 0.482758620689655 TRUE
11 0.469905956112853 TRUE
12 0.493103448275862 TRUE
13 0.471883289124668 TRUE
14 0.530049261083744 TRUE
15 0.47632183908046 TRUE
16 0.491810344827586 TRUE
17 0.467748478701826 TRUE
18 0.48735632183908 TRUE
19 0.472050816696915 TRUE
20 0.463965517241379 TRUE
21 0.503612479474548 TRUE
22 0.483542319749216 TRUE
23 0.497451274362819 TRUE
24 0.483189655172414 TRUE
25 0.492413793103448 TRUE
26 0.464854111405836 TRUE
27 0.492975734355045 TRUE
28 0.483866995073892 TRUE
29 0.4884661117717 TRUE
1 0.531034482758621 TRUE
2 0.45 TRUE
3 0.43448275862069 TRUE
4 0.516379310344828 TRUE
5 0.456551724137931 TRUE
6 0.464367816091954 TRUE
7 0.528571428571429 TRUE
8 0.468103448275862 TRUE
9 0.465900383141762 TRUE
10 0.493103448275862 TRUE
11 0.478683385579937 TRUE
12 0.475574712643678 TRUE
13 0.483554376657825 TRUE
14 0.493103448275862 TRUE
15 0.486206896551724 TRUE
16 0.513146551724138 TRUE
17 0.486612576064909 TRUE
18 0.484291187739464 TRUE
19 0.494736842105263 TRUE
20 0.48 TRUE
21 0.491954022988506 TRUE
22 0.471630094043887 TRUE
23 0.461169415292354 TRUE
24 0.470258620689655 TRUE
25 0.468275862068966 TRUE
26 0.485676392572944 TRUE
27 0.464495530012771 TRUE
28 0.4814039408867 TRUE
29 0.467657550535077 TRUE
1 0.43448275862069 TRUE
2 0.439655172413793 TRUE
3 0.490804597701149 TRUE
4 0.464655172413793 TRUE
5 0.493793103448276 TRUE
6 0.452873563218391 TRUE
7 0.476354679802956 TRUE
8 0.490086206896552 TRUE
9 0.477777777777778 TRUE
10 0.492413793103448 TRUE
11 0.513479623824451 TRUE
12 0.488505747126437 TRUE
13 0.487533156498674 TRUE
14 0.493349753694581 TRUE
15 0.498390804597701 TRUE
16 0.474353448275862 TRUE
17 0.460851926977688 TRUE
18 0.477777777777778 TRUE
19 0.468421052631579 TRUE
20 0.483965517241379 TRUE
21 0.49047619047619 TRUE
22 0.507680250783699 TRUE
23 0.483958020989505 TRUE
24 0.488218390804598 TRUE
25 0.484965517241379 TRUE
26 0.482493368700265 TRUE
27 0.511111111111111 TRUE
28 0.483374384236453 TRUE
29 0.490249702734839 TRUE
1 0.531034482758621 TRUE
2 0.43448275862069 TRUE
3 0.450574712643678 TRUE
4 0.449137931034483 TRUE
5 0.431034482758621 TRUE
6 0.495977011494253 TRUE
7 0.514778325123153 TRUE
8 0.467241379310345 TRUE
9 0.486206896551724 TRUE
10 0.474827586206897 TRUE
11 0.507210031347962 TRUE
12 0.477873563218391 TRUE
13 0.490185676392573 TRUE
14 0.488423645320197 TRUE
15 0.481609195402299 TRUE
16 0.489439655172414 TRUE
17 0.463488843813387 TRUE
18 0.483908045977011 TRUE
19 0.483484573502722 TRUE
20 0.481896551724138 TRUE
21 0.474548440065681 TRUE
22 0.468025078369906 TRUE
23 0.496101949025487 TRUE
24 0.500287356321839 TRUE
25 0.483586206896552 TRUE
26 0.481034482758621 TRUE
27 0.520689655172414 TRUE
28 0.499384236453202 TRUE
29 0.479904875148633 TRUE
1 0.496551724137931 TRUE
2 0.446551724137931 TRUE
3 0.479310344827586 TRUE
4 0.49051724137931 TRUE
5 0.475172413793103 TRUE
6 0.495402298850575 TRUE
7 0.473891625615764 TRUE
8 0.485775862068966 TRUE
9 0.504980842911877 TRUE
10 0.476551724137931 TRUE
11 0.487460815047022 TRUE
12 0.491666666666667 TRUE
13 0.46763925729443 TRUE
14 0.486453201970443 TRUE
15 0.478620689655172 TRUE
16 0.501293103448276 TRUE
17 0.476876267748479 TRUE
18 0.49272030651341 TRUE
19 0.5005444646098 TRUE
20 0.469827586206897 TRUE
21 0.480952380952381 TRUE
22 0.479153605015674 TRUE
23 0.514842578710645 TRUE
24 0.495402298850575 TRUE
25 0.48951724137931 TRUE
26 0.495623342175066 TRUE
27 0.480459770114943 TRUE
28 0.487684729064039 TRUE
29 0.493697978596908 TRUE
1 0.448275862068966 TRUE
2 0.513793103448276 TRUE
3 0.473563218390805 TRUE
4 0.460344827586207 TRUE
5 0.488275862068966 TRUE
6 0.519540229885057 TRUE
7 0.451724137931034 TRUE
8 0.468103448275862 TRUE
9 0.455938697318008 TRUE
10 0.50551724137931 TRUE
11 0.49153605015674 TRUE
12 0.480459770114943 TRUE
13 0.50053050397878 TRUE
14 0.486945812807882 TRUE
15 0.486896551724138 TRUE
16 0.482543103448276 TRUE
17 0.478093306288032 TRUE
18 0.453639846743295 TRUE
19 0.485480943738657 TRUE
20 0.484137931034483 TRUE
21 0.494088669950739 TRUE
22 0.475705329153605 TRUE
23 0.494452773613193 TRUE
24 0.467097701149425 TRUE
25 0.470620689655172 TRUE
26 0.463660477453581 TRUE
27 0.479565772669221 TRUE
28 0.479187192118227 TRUE
29 0.497146254458977 TRUE
1 0.448275862068966 TRUE
2 0.412068965517241 TRUE
3 0.44367816091954 TRUE
4 0.478448275862069 TRUE
5 0.461379310344828 TRUE
6 0.505172413793103 TRUE
7 0.464039408866995 TRUE
8 0.487068965517241 TRUE
9 0.507662835249042 TRUE
10 0.460344827586207 TRUE
11 0.510658307210031 TRUE
12 0.487068965517241 TRUE
13 0.456763925729443 TRUE
14 0.514039408866995 TRUE
15 0.486666666666667 TRUE
16 0.475215517241379 TRUE
17 0.5052738336714 TRUE
18 0.501149425287356 TRUE
19 0.496551724137931 TRUE
20 0.5 TRUE
21 0.476026272577997 TRUE
22 0.475705329153605 TRUE
23 0.481259370314843 TRUE
24 0.485919540229885 TRUE
25 0.488689655172414 TRUE
26 0.514190981432361 TRUE
27 0.477011494252874 TRUE
28 0.469458128078818 TRUE
29 0.47705112960761 TRUE
1 0.458620689655172 TRUE
2 0.503448275862069 TRUE
3 0.452873563218391 TRUE
4 0.469827586206897 TRUE
5 0.499310344827586 TRUE
6 0.488505747126437 TRUE
7 0.48128078817734 TRUE
8 0.498706896551724 TRUE
9 0.522222222222222 TRUE
10 0.525172413793103 TRUE
11 0.476802507836991 TRUE
12 0.504597701149425 TRUE
13 0.46631299734748 TRUE
14 0.489901477832512 TRUE
15 0.50183908045977 TRUE
16 0.468965517241379 TRUE
17 0.483975659229209 TRUE
18 0.481226053639847 TRUE
19 0.46950998185118 TRUE
20 0.48 TRUE
21 0.461247947454844 TRUE
22 0.470376175548589 TRUE
23 0.460869565217391 TRUE
24 0.473132183908046 TRUE
25 0.480275862068965 TRUE
26 0.477055702917772 TRUE
27 0.491187739463602 TRUE
28 0.490147783251232 TRUE
29 0.480499405469679 TRUE
1 0.520689655172414 TRUE
2 0.432758620689655 TRUE
3 0.525287356321839 TRUE
4 0.45948275862069 TRUE
5 0.49448275862069 TRUE
6 0.513793103448276 TRUE
7 0.527093596059113 TRUE
8 0.472844827586207 TRUE
9 0.480459770114943 TRUE
10 0.511034482758621 TRUE
11 0.467711598746081 TRUE
12 0.46235632183908 TRUE
13 0.481697612732095 TRUE
14 0.464778325123153 TRUE
15 0.482298850574713 TRUE
16 0.467672413793103 TRUE
17 0.495334685598377 TRUE
18 0.469348659003831 TRUE
19 0.482214156079855 TRUE
20 0.492068965517241 TRUE
21 0.480131362889984 TRUE
22 0.469905956112853 TRUE
23 0.479460269865067 TRUE
24 0.466379310344828 TRUE
25 0.471724137931034 TRUE
26 0.48183023872679 TRUE
27 0.482120051085568 TRUE
28 0.480665024630542 TRUE
29 0.485850178359096 TRUE
1 0.6 TRUE
2 0.579310344827586 TRUE
3 0.542528735632184 TRUE
4 0.498275862068966 TRUE
5 0.473103448275862 TRUE
6 0.512068965517241 TRUE
7 0.502463054187192 TRUE
8 0.49698275862069 TRUE
9 0.502681992337165 TRUE
10 0.470689655172414 TRUE
11 0.488401253918495 TRUE
12 0.475287356321839 TRUE
13 0.485145888594164 TRUE
14 0.489408866995074 TRUE
15 0.485057471264368 TRUE
16 0.475862068965517 TRUE
17 0.491886409736308 TRUE
18 0.457662835249042 TRUE
19 0.506533575317604 TRUE
20 0.49448275862069 TRUE
21 0.479146141215107 TRUE
22 0.478526645768025 TRUE
23 0.492203898050975 TRUE
24 0.500718390804598 TRUE
25 0.462344827586207 TRUE
26 0.468832891246684 TRUE
27 0.480332056194125 TRUE
28 0.490886699507389 TRUE
29 0.49346016646849 TRUE
1 0.472413793103448 TRUE
2 0.56551724137931 TRUE
3 0.493103448275862 TRUE
4 0.464655172413793 TRUE
5 0.466896551724138 TRUE
6 0.480459770114943 TRUE
