runs occurence father
11 0.3699604743083 TRUE
12 0.385507246376812 TRUE
13 0.375919732441472 TRUE
14 0.328571428571429 TRUE
15 0.357101449275362 TRUE
16 0.323913043478261 TRUE
17 0.366240409207161 TRUE
18 0.332367149758454 TRUE
19 0.358352402745995 TRUE
20 0.361739130434783 TRUE
21 0.372256728778468 TRUE
22 0.356916996047431 TRUE
23 0.359546313799622 TRUE
24 0.365579710144928 TRUE
25 0.350260869565217 TRUE
26 0.360200668896321 TRUE
27 0.354911433172303 TRUE
28 0.338509316770186 TRUE
29 0.372713643178411 TRUE
30 0.364057971014493 TRUE
1 0.373913043478261 TRUE
2 0.304347826086957 TRUE
3 0.379710144927536 TRUE
4 0.419565217391304 TRUE
5 0.32 TRUE
6 0.353623188405797 TRUE
7 0.300621118012422 TRUE
8 0.358695652173913 TRUE
9 0.350724637681159 TRUE
10 0.35304347826087 TRUE
11 0.330434782608696 TRUE
12 0.383333333333333 TRUE
13 0.366555183946488 TRUE
14 0.372670807453416 TRUE
15 0.328115942028986 TRUE
16 0.322282608695652 TRUE
17 0.365728900255754 TRUE
18 0.377777777777778 TRUE
19 0.376201372997712 TRUE
20 0.369130434782609 TRUE
21 0.354865424430642 TRUE
22 0.370750988142293 TRUE
23 0.364839319470699 TRUE
24 0.367753623188406 TRUE
25 0.377739130434783 TRUE
26 0.362207357859532 TRUE
27 0.357165861513688 TRUE
28 0.376086956521739 TRUE
29 0.345127436281859 TRUE
30 0.361159420289855 TRUE
1 0.347826086956522 TRUE
2 0.365217391304348 TRUE
3 0.336231884057971 TRUE
4 0.271739130434783 TRUE
5 0.293913043478261 TRUE
6 0.357971014492754 TRUE
7 0.327950310559006 TRUE
8 0.342391304347826 TRUE
9 0.305314009661836 TRUE
10 0.374782608695652 TRUE
11 0.393675889328063 TRUE
12 0.314492753623188 TRUE
13 0.335117056856187 TRUE
14 0.296273291925466 TRUE
15 0.355942028985507 TRUE
16 0.379347826086956 TRUE
17 0.344245524296675 TRUE
18 0.339613526570048 TRUE
19 0.348741418764302 TRUE
20 0.351739130434783 TRUE
21 0.373498964803313 TRUE
22 0.375889328063241 TRUE
23 0.371266540642722 TRUE
24 0.367028985507246 TRUE
25 0.356173913043478 TRUE
26 0.383277591973244 TRUE
27 0.392592592592593 TRUE
28 0.367080745341615 TRUE
29 0.333433283358321 TRUE
30 0.345217391304348 TRUE
1 0.408695652173913 TRUE
2 0.339130434782609 TRUE
3 0.310144927536232 TRUE
4 0.410869565217391 TRUE
5 0.379130434782609 TRUE
6 0.301449275362319 TRUE
7 0.349068322981366 TRUE
8 0.368478260869565 TRUE
9 0.343961352657005 TRUE
10 0.340869565217391 TRUE
11 0.344664031620553 TRUE
12 0.372463768115942 TRUE
13 0.373913043478261 TRUE
14 0.334782608695652 TRUE
15 0.379130434782609 TRUE
16 0.345652173913043 TRUE
17 0.374936061381074 TRUE
18 0.381642512077295 TRUE
19 0.34324942791762 TRUE
20 0.375217391304348 TRUE
21 0.334989648033126 TRUE
22 0.368379446640316 TRUE
23 0.396975425330813 TRUE
24 0.363405797101449 TRUE
25 0.353739130434783 TRUE
26 0.347157190635452 TRUE
27 0.360386473429952 TRUE
28 0.332919254658385 TRUE
29 0.355322338830585 TRUE
30 0.33536231884058 TRUE
1 0.304347826086957 TRUE
2 0.360869565217391 TRUE
3 0.342028985507246 TRUE
4 0.330434782608696 TRUE
5 0.368695652173913 TRUE
6 0.330434782608696 TRUE
7 0.377639751552795 TRUE
8 0.340217391304348 TRUE
9 0.365217391304348 TRUE
10 0.347826086956522 TRUE
11 0.388932806324111 TRUE
12 0.350724637681159 TRUE
13 0.327090301003344 TRUE
14 0.373913043478261 TRUE
15 0.330434782608696 TRUE
16 0.36195652173913 TRUE
17 0.307928388746803 TRUE
18 0.357971014492754 TRUE
19 0.362471395881007 TRUE
20 0.413478260869565 TRUE
21 0.359420289855072 TRUE
22 0.395256916996047 TRUE
23 0.348582230623819 TRUE
24 0.371014492753623 TRUE
25 0.348521739130435 TRUE
26 0.376923076923077 TRUE
27 0.352334943639291 TRUE
28 0.344409937888199 TRUE
29 0.354422788605697 TRUE
30 0.328695652173913 TRUE
1 0.365217391304348 TRUE
2 0.41304347826087 TRUE
3 0.356521739130435 TRUE
4 0.415217391304348 TRUE
5 0.299130434782609 TRUE
6 0.343478260869565 TRUE
7 0.347826086956522 TRUE
8 0.280434782608696 TRUE
9 0.365217391304348 TRUE
10 0.379130434782609 TRUE
11 0.339920948616601 TRUE
12 0.331159420289855 TRUE
13 0.408026755852843 TRUE
14 0.383850931677019 TRUE
15 0.39536231884058 TRUE
16 0.397282608695652 TRUE
17 0.419948849104859 TRUE
18 0.364734299516908 TRUE
19 0.333180778032037 TRUE
20 0.33304347826087 TRUE
21 0.351138716356108 TRUE
22 0.373122529644269 TRUE
23 0.340642722117202 TRUE
24 0.36231884057971 TRUE
25 0.352 TRUE
26 0.366555183946488 TRUE
27 0.342351046698873 TRUE
28 0.38695652173913 TRUE
29 0.352023988005997 TRUE
30 0.357971014492754 TRUE
1 0.278260869565217 TRUE
2 0.447826086956522 TRUE
3 0.376811594202899 TRUE
4 0.408695652173913 TRUE
5 0.382608695652174 TRUE
6 0.389855072463768 TRUE
7 0.366459627329193 TRUE
8 0.379347826086956 TRUE
9 0.342028985507246 TRUE
10 0.400869565217391 TRUE
11 0.328853754940711 TRUE
12 0.368840579710145 TRUE
13 0.383277591973244 TRUE
14 0.36832298136646 TRUE
15 0.386086956521739 TRUE
16 0.366847826086957 TRUE
17 0.348337595907928 TRUE
18 0.369082125603865 TRUE
19 0.341418764302059 TRUE
20 0.369565217391304 TRUE
21 0.360662525879917 TRUE
22 0.360869565217391 TRUE
23 0.355765595463138 TRUE
24 0.36231884057971 TRUE
25 0.363130434782609 TRUE
26 0.333444816053512 TRUE
27 0.337520128824477 TRUE
28 0.356211180124224 TRUE
29 0.347526236881559 TRUE
30 0.390724637681159 TRUE
1 0.373913043478261 TRUE
2 0.408695652173913 TRUE
3 0.359420289855072 TRUE
4 0.391304347826087 TRUE
5 0.36695652173913 TRUE
6 0.365217391304348 TRUE
7 0.329192546583851 TRUE
8 0.359782608695652 TRUE
9 0.331400966183575 TRUE
10 0.335652173913043 TRUE
11 0.344664031620553 TRUE
12 0.368840579710145 TRUE
13 0.373913043478261 TRUE
14 0.364596273291925 TRUE
15 0.352463768115942 TRUE
16 0.369565217391304 TRUE
17 0.330434782608696 TRUE
18 0.365217391304348 TRUE
19 0.354691075514874 TRUE
20 0.359130434782609 TRUE
21 0.342443064182195 TRUE
22 0.362845849802372 TRUE
23 0.346313799621928 TRUE
24 0.388768115942029 TRUE
25 0.377391304347826 TRUE
26 0.37056856187291 TRUE
27 0.377133655394525 TRUE
28 0.355900621118012 TRUE
29 0.367916041979011 TRUE
30 0.360289855072464 TRUE
1 0.31304347826087 TRUE
2 0.365217391304348 TRUE
3 0.373913043478261 TRUE
4 0.334782608695652 TRUE
5 0.32 TRUE
6 0.304347826086957 TRUE
7 0.387577639751553 TRUE
8 0.327173913043478 TRUE
9 0.371014492753623 TRUE
10 0.350434782608696 TRUE
11 0.326482213438735 TRUE
12 0.358695652173913 TRUE
13 0.341137123745819 TRUE
14 0.321739130434783 TRUE
15 0.365217391304348 TRUE
16 0.375 TRUE
17 0.379539641943734 TRUE
18 0.360386473429952 TRUE
19 0.360183066361556 TRUE
20 0.369130434782609 TRUE
21 0.34120082815735 TRUE
22 0.357707509881423 TRUE
23 0.371266540642722 TRUE
24 0.329347826086957 TRUE
25 0.387130434782609 TRUE
26 0.3438127090301 TRUE
27 0.34975845410628 TRUE
28 0.360248447204969 TRUE
29 0.375412293853073 TRUE
30 0.332173913043478 TRUE
1 0.365217391304348 TRUE
2 0.369565217391304 TRUE
3 0.344927536231884 TRUE
4 0.328260869565217 TRUE
5 0.417391304347826 TRUE
6 0.356521739130435 TRUE
7 0.396273291925466 TRUE
8 0.379347826086956 TRUE
9 0.376811594202899 TRUE
10 0.316521739130435 TRUE
11 0.341501976284585 TRUE
12 0.318840579710145 TRUE
13 0.351839464882943 TRUE
14 0.383850931677019 TRUE
15 0.347246376811594 TRUE
16 0.271739130434783 TRUE
17 0.338107416879795 TRUE
18 0.375845410628019 TRUE
19 0.408237986270023 TRUE
20 0.32304347826087 TRUE
21 0.334989648033126 TRUE
22 0.354150197628459 TRUE
23 0.35992438563327 TRUE
24 0.369202898550725 TRUE
25 0.370086956521739 TRUE
26 0.320066889632107 TRUE
27 0.347181964573269 TRUE
28 0.340683229813665 TRUE
29 0.356821589205397 TRUE
30 0.365797101449275 TRUE
1 0.278260869565217 TRUE
2 0.373913043478261 TRUE
3 0.426086956521739 TRUE
4 0.365217391304348 TRUE
5 0.417391304347826 TRUE
6 0.352173913043478 TRUE
7 0.327950310559006 TRUE
8 0.360869565217391 TRUE
9 0.360386473429952 TRUE
10 0.355652173913043 TRUE
11 0.31699604743083 TRUE
12 0.371014492753623 TRUE
13 0.379264214046823 TRUE
14 0.360248447204969 TRUE
15 0.376811594202899 TRUE
16 0.317934782608696 TRUE
17 0.369820971867008 TRUE
18 0.347826086956522 TRUE
19 0.331350114416476 TRUE
20 0.37 TRUE
21 0.335403726708075 TRUE
22 0.369169960474308 TRUE
23 0.357277882797732 TRUE
24 0.391666666666667 TRUE
25 0.349913043478261 TRUE
26 0.355852842809365 TRUE
27 0.351368760064412 TRUE
28 0.356211180124224 TRUE
29 0.35232383808096 TRUE
30 0.351304347826087 TRUE
1 0.48695652173913 TRUE
2 0.360869565217391 TRUE
3 0.385507246376812 TRUE
4 0.282608695652174 TRUE
5 0.389565217391304 TRUE
6 0.418840579710145 TRUE
7 0.382608695652174 TRUE
8 0.346739130434783 TRUE
9 0.404830917874396 TRUE
10 0.284347826086957 TRUE
11 0.330434782608696 TRUE
12 0.345652173913043 TRUE
13 0.383277591973244 TRUE
14 0.373913043478261 TRUE
15 0.372173913043478 TRUE
16 0.358152173913043 TRUE
17 0.334015345268542 TRUE
18 0.354589371980676 TRUE
19 0.388100686498856 TRUE
20 0.342173913043478 TRUE
21 0.340372670807453 TRUE
22 0.338735177865613 TRUE
23 0.375425330812854 TRUE
24 0.36195652173913 TRUE
25 0.395130434782609 TRUE
26 0.351170568561873 TRUE
27 0.360064412238325 TRUE
28 0.356832298136646 TRUE
29 0.355022488755622 TRUE
30 0.352173913043478 TRUE
1 0.339130434782609 TRUE
2 0.339130434782609 TRUE
3 0.365217391304348 TRUE
4 0.434782608695652 TRUE
5 0.299130434782609 TRUE
6 0.376811594202899 TRUE
7 0.332919254658385 TRUE
8 0.408695652173913 TRUE
9 0.352657004830918 TRUE
10 0.347826086956522 TRUE
11 0.3699604743083 TRUE
12 0.339855072463768 TRUE
13 0.395317725752508 TRUE
14 0.322360248447205 TRUE
15 0.333333333333333 TRUE
16 0.369565217391304 TRUE
17 0.365728900255754 TRUE
18 0.355555555555556 TRUE
19 0.361556064073227 TRUE
20 0.333478260869565 TRUE
21 0.34120082815735 TRUE
22 0.36798418972332 TRUE
23 0.348582230623819 TRUE
24 0.370652173913044 TRUE
25 0.333565217391304 TRUE
26 0.344147157190635 TRUE
27 0.386795491143317 TRUE
28 0.33944099378882 TRUE
29 0.36071964017991 TRUE
30 0.358260869565217 TRUE
1 0.304347826086957 TRUE
2 0.421739130434783 TRUE
3 0.426086956521739 TRUE
4 0.423913043478261 TRUE
5 0.300869565217391 TRUE
6 0.301449275362319 TRUE
7 0.35527950310559 TRUE
8 0.315217391304348 TRUE
9 0.370048309178744 TRUE
10 0.333913043478261 TRUE
11 0.350197628458498 TRUE
12 0.384782608695652 TRUE
13 0.383277591973244 TRUE
14 0.36832298136646 TRUE
15 0.346666666666667 TRUE
16 0.354347826086957 TRUE
17 0.339130434782609 TRUE
18 0.356038647342995 TRUE
19 0.377574370709382 TRUE
20 0.354782608695652 TRUE
21 0.330020703933747 TRUE
22 0.3699604743083 TRUE
23 0.361058601134216 TRUE
24 0.324275362318841 TRUE
25 0.396173913043478 TRUE
26 0.346488294314381 TRUE
27 0.361352657004831 TRUE
28 0.350931677018634 TRUE
29 0.340329835082459 TRUE
30 0.390724637681159 TRUE
1 0.304347826086957 TRUE
2 0.41304347826087 TRUE
3 0.327536231884058 TRUE
4 0.297826086956522 TRUE
5 0.354782608695652 TRUE
6 0.310144927536232 TRUE
7 0.386335403726708 TRUE
8 0.332608695652174 TRUE
9 0.357487922705314 TRUE
10 0.341739130434783 TRUE
11 0.270355731225296 TRUE
12 0.347826086956522 TRUE
13 0.345150501672241 TRUE
14 0.32111801242236 TRUE
15 0.36 TRUE
16 0.356521739130435 TRUE
17 0.382608695652174 TRUE
18 0.361835748792271 TRUE
19 0.338672768878719 TRUE
20 0.354347826086957 TRUE
21 0.372670807453416 TRUE
22 0.370355731225296 TRUE
23 0.348582230623819 TRUE
24 0.351086956521739 TRUE
25 0.348173913043478 TRUE
26 0.37190635451505 TRUE
27 0.327214170692432 TRUE
28 0.356832298136646 TRUE
29 0.36431784107946 TRUE
30 0.364927536231884 TRUE
1 0.304347826086957 TRUE
2 0.291304347826087 TRUE
3 0.376811594202899 TRUE
4 0.402173913043478 TRUE
5 0.396521739130435 TRUE
6 0.369565217391304 TRUE
7 0.402484472049689 TRUE
8 0.366304347826087 TRUE
9 0.330434782608696 TRUE
10 0.389565217391304 TRUE
11 0.339920948616601 TRUE
12 0.36304347826087 TRUE
13 0.37123745819398 TRUE
14 0.36583850931677 TRUE
15 0.380869565217391 TRUE
16 0.366304347826087 TRUE
17 0.324296675191816 TRUE
18 0.367149758454106 TRUE
19 0.335926773455378 TRUE
20 0.384347826086957 TRUE
21 0.36935817805383 TRUE
22 0.333596837944664 TRUE
23 0.346691871455577 TRUE
24 0.353985507246377 TRUE
25 0.372173913043478 TRUE
26 0.350167224080268 TRUE
27 0.356843800322061 TRUE
28 0.319565217391304 TRUE
29 0.337031484257871 TRUE
30 0.358840579710145 TRUE
1 0.434782608695652 TRUE
2 0.195652173913043 TRUE
3 0.32463768115942 TRUE
4 0.343478260869565 TRUE
5 0.330434782608696 TRUE
6 0.346376811594203 TRUE
7 0.347826086956522 TRUE
8 0.373913043478261 TRUE
9 0.334299516908213 TRUE
10 0.380869565217391 TRUE
11 0.373122529644269 TRUE
12 0.371014492753623 TRUE
13 0.376588628762542 TRUE
14 0.353416149068323 TRUE
15 0.351304347826087 TRUE
16 0.369021739130435 TRUE
17 0.344245524296675 TRUE
18 0.329468599033816 TRUE
19 0.368421052631579 TRUE
20 0.386086956521739 TRUE
21 0.343271221532091 TRUE
22 0.344268774703557 TRUE
23 0.331190926275992 TRUE
24 0.336594202898551 TRUE
25 0.322086956521739 TRUE
26 0.364882943143813 TRUE
27 0.368760064412238 TRUE
28 0.331055900621118 TRUE
29 0.342128935532234 TRUE
30 0.359130434782609 TRUE
1 0.260869565217391 TRUE
2 0.404347826086957 TRUE
3 0.342028985507246 TRUE
4 0.35 TRUE
5 0.346086956521739 TRUE
6 0.344927536231884 TRUE
7 0.352795031055901 TRUE
8 0.25 TRUE
9 0.302415458937198 TRUE
10 0.395652173913043 TRUE
11 0.376284584980237 TRUE
12 0.397101449275362 TRUE
13 0.391304347826087 TRUE
14 0.336645962732919 TRUE
15 0.341449275362319 TRUE
16 0.373369565217391 TRUE
17 0.305882352941176 TRUE
18 0.332367149758454 TRUE
19 0.346453089244851 TRUE
20 0.343913043478261 TRUE
21 0.338302277432712 TRUE
22 0.39802371541502 TRUE
23 0.370888468809074 TRUE
24 0.361594202898551 TRUE
25 0.357217391304348 TRUE
26 0.375919732441472 TRUE
27 0.351368760064412 TRUE
28 0.361801242236025 TRUE
29 0.361319340329835 TRUE
30 0.358260869565217 TRUE
1 0.434782608695652 TRUE
2 0.4 TRUE
3 0.449275362318841 TRUE
4 0.317391304347826 TRUE
5 0.328695652173913 TRUE
6 0.356521739130435 TRUE
7 0.351552795031056 TRUE
8 0.368478260869565 TRUE
9 0.334299516908213 TRUE
10 0.340869565217391 TRUE
11 0.388932806324111 TRUE
12 0.311594202898551 TRUE
13 0.349163879598662 TRUE
14 0.382608695652174 TRUE
15 0.371594202898551 TRUE
16 0.380434782608696 TRUE
17 0.365217391304348 TRUE
18 0.359903381642512 TRUE
19 0.40091533180778 TRUE
20 0.384782608695652 TRUE
21 0.358178053830228 TRUE
22 0.346640316205534 TRUE
23 0.365973534971645 TRUE
24 0.369927536231884 TRUE
25 0.373565217391304 TRUE
26 0.352842809364548 TRUE
27 0.333011272141707 TRUE
28 0.348447204968944 TRUE
29 0.373313343328336 TRUE
30 0.367246376811594 TRUE
1 0.365217391304348 TRUE
2 0.269565217391304 TRUE
3 0.423188405797101 TRUE
4 0.382608695652174 TRUE
5 0.386086956521739 TRUE
6 0.336231884057971 TRUE
7 0.371428571428571 TRUE
8 0.321739130434783 TRUE
9 0.360386473429952 TRUE
10 0.368695652173913 TRUE
11 0.319367588932806 TRUE
12 0.359420289855072 TRUE
13 0.369230769230769 TRUE
14 0.35776397515528 TRUE
15 0.357101449275362 TRUE
16 0.352173913043478 TRUE
17 0.284398976982097 TRUE
18 0.346376811594203 TRUE
19 0.377574370709382 TRUE
20 0.338260869565217 TRUE
21 0.351966873706004 TRUE
22 0.371936758893281 TRUE
23 0.327410207939508 TRUE
24 0.346739130434783 TRUE
25 0.343652173913043 TRUE
26 0.369230769230769 TRUE
27 0.386151368760064 TRUE
28 0.340993788819876 TRUE
29 0.369115442278861 TRUE
30 0.352173913043478 TRUE
1 0.460869565217391 TRUE
2 0.38695652173913 TRUE
3 0.315942028985507 TRUE
4 0.289130434782609 TRUE
5 0.292173913043478 TRUE
6 0.373913043478261 TRUE
7 0.388819875776398 TRUE
8 0.371739130434783 TRUE
9 0.379710144927536 TRUE
10 0.369565217391304 TRUE
11 0.345454545454545 TRUE
12 0.380434782608696 TRUE
13 0.37257525083612 TRUE
14 0.351552795031056 TRUE
15 0.335072463768116 TRUE
16 0.386413043478261 TRUE
17 0.397442455242967 TRUE
18 0.348792270531401 TRUE
19 0.338215102974828 TRUE
20 0.342608695652174 TRUE
21 0.367701863354037 TRUE
22 0.379841897233202 TRUE
23 0.362192816635161 TRUE
24 0.366304347826087 TRUE
25 0.360347826086957 TRUE
26 0.366555183946488 TRUE
27 0.35426731078905 TRUE
28 0.381987577639752 TRUE
29 0.371514242878561 TRUE
30 0.356811594202899 TRUE
1 0.408695652173913 TRUE
2 0.356521739130435 TRUE
3 0.394202898550725 TRUE
4 0.365217391304348 TRUE
5 0.39304347826087 TRUE
6 0.366666666666667 TRUE
7 0.432298136645963 TRUE
8 0.285869565217391 TRUE
9 0.343961352657005 TRUE
10 0.349565217391304 TRUE
11 0.366798418972332 TRUE
12 0.388405797101449 TRUE
13 0.37123745819398 TRUE
14 0.353416149068323 TRUE
15 0.357101449275362 TRUE
16 0.344021739130435 TRUE
17 0.378516624040921 TRUE
18 0.364251207729469 TRUE
19 0.390846681922197 TRUE
20 0.34304347826087 TRUE
21 0.375155279503106 TRUE
22 0.38498023715415 TRUE
23 0.352741020793951 TRUE
24 0.385144927536232 TRUE
25 0.35895652173913 TRUE
26 0.369565217391304 TRUE
27 0.332367149758454 TRUE
28 0.352795031055901 TRUE
29 0.346326836581709 TRUE
30 0.378840579710145 TRUE
1 0.365217391304348 TRUE
2 0.317391304347826 TRUE
3 0.402898550724638 TRUE
4 0.326086956521739 TRUE
5 0.318260869565217 TRUE
6 0.323188405797101 TRUE
7 0.326708074534162 TRUE
8 0.329347826086957 TRUE
9 0.385507246376812 TRUE
10 0.356521739130435 TRUE
11 0.375494071146245 TRUE
12 0.361594202898551 TRUE
13 0.356521739130435 TRUE
14 0.31304347826087 TRUE
15 0.356521739130435 TRUE
16 0.331521739130435 TRUE
17 0.316624040920716 TRUE
18 0.385507246376812 TRUE
19 0.358352402745995 TRUE
20 0.376086956521739 TRUE
21 0.362732919254658 TRUE
22 0.362450592885376 TRUE
23 0.394328922495274 TRUE
24 0.378985507246377 TRUE
25 0.368 TRUE
26 0.376923076923077 TRUE
27 0.338808373590982 TRUE
28 0.364596273291925 TRUE
29 0.35232383808096 TRUE
30 0.370434782608696 TRUE
1 0.31304347826087 TRUE
2 0.369565217391304 TRUE
3 0.365217391304348 TRUE
4 0.360869565217391 TRUE
5 0.426086956521739 TRUE
6 0.295652173913043 TRUE
7 0.335403726708075 TRUE
8 0.328260869565217 TRUE
9 0.307246376811594 TRUE
10 0.384347826086957 TRUE
11 0.305138339920949 TRUE
12 0.366666666666667 TRUE
13 0.355183946488294 TRUE
14 0.37888198757764 TRUE
15 0.337971014492754 TRUE
16 0.343478260869565 TRUE
17 0.314066496163683 TRUE
18 0.359903381642512 TRUE
19 0.344622425629291 TRUE
20 0.366521739130435 TRUE
21 0.350310559006211 TRUE
22 0.341897233201581 TRUE
23 0.358790170132325 TRUE
24 0.355797101449275 TRUE
25 0.364869565217391 TRUE
26 0.356521739130435 TRUE
27 0.376489533011272 TRUE
28 0.361180124223602 TRUE
29 0.368815592203898 TRUE
30 0.347246376811594 TRUE
1 0.408695652173913 TRUE
2 0.31304347826087 TRUE
3 0.388405797101449 TRUE
4 0.295652173913043 TRUE
5 0.344347826086957 TRUE
