runs occurence mother
21 0.433497536945813 TRUE
22 0.438423645320197 TRUE
23 0.447204968944099 TRUE
24 0.438013136288998 TRUE
25 0.443349753694581 TRUE
26 0.42004547176961 TRUE
27 0.405765371282613 TRUE
28 0.429627023223082 TRUE
29 0.43859351112621 TRUE
30 0.426436781609195 TRUE
1 0.458128078817734 TRUE
2 0.450738916256158 TRUE
3 0.441707717569787 TRUE
4 0.444581280788177 TRUE
5 0.462068965517241 TRUE
6 0.439244663382594 TRUE
7 0.451794510907811 TRUE
8 0.41564039408867 TRUE
9 0.449370552818829 TRUE
10 0.428571428571429 TRUE
11 0.438423645320197 TRUE
12 0.448275862068966 TRUE
13 0.43690791966654 TRUE
14 0.435960591133005 TRUE
15 0.43743842364532 TRUE
16 0.432881773399015 TRUE
17 0.444798609098812 TRUE
18 0.447454844006568 TRUE
19 0.430904848327716 TRUE
20 0.448768472906404 TRUE
21 0.451559934318555 TRUE
22 0.426556202418271 TRUE
23 0.447633326194046 TRUE
24 0.4373973727422 TRUE
25 0.438423645320197 TRUE
26 0.441834028040925 TRUE
27 0.442072614486408 TRUE
28 0.439479239971851 TRUE
29 0.436555121454051 TRUE
30 0.45008210180624 TRUE
1 0.45320197044335 TRUE
2 0.445812807881773 TRUE
3 0.435139573070608 TRUE
4 0.386699507389163 TRUE
5 0.430541871921182 TRUE
6 0.392446633825944 TRUE
7 0.468684025334272 TRUE
8 0.463054187192118 TRUE
9 0.455391351943076 TRUE
10 0.439408866995074 TRUE
11 0.460815047021944 TRUE
12 0.444991789819376 TRUE
13 0.443728685107995 TRUE
14 0.427867698803659 TRUE
15 0.42200328407225 TRUE
16 0.44673645320197 TRUE
17 0.448855404230658 TRUE
18 0.435960591133005 TRUE
19 0.428052890847809 TRUE
20 0.437931034482759 TRUE
21 0.438658221909453 TRUE
22 0.419390953873713 TRUE
23 0.441636324694795 TRUE
24 0.433702791461412 TRUE
25 0.44 TRUE
26 0.445244410761652 TRUE
27 0.442072614486408 TRUE
28 0.425228712174525 TRUE
29 0.428911160183455 TRUE
30 0.415106732348112 TRUE
1 0.467980295566502 TRUE
2 0.445812807881773 TRUE
3 0.448275862068966 TRUE
4 0.463054187192118 TRUE
5 0.410837438423645 TRUE
6 0.423645320197044 TRUE
7 0.432793807178044 TRUE
8 0.399630541871921 TRUE
9 0.40831964969896 TRUE
10 0.440394088669951 TRUE
11 0.44961934617107 TRUE
12 0.451970443349754 TRUE
13 0.449033724895794 TRUE
14 0.446164672765658 TRUE
15 0.434811165845649 TRUE
16 0.451354679802956 TRUE
17 0.452622428281657 TRUE
18 0.412698412698413 TRUE
19 0.464091262639357 TRUE
20 0.426108374384236 TRUE
21 0.425521932911095 TRUE
22 0.424317062248097 TRUE
23 0.451060184193617 TRUE
24 0.435755336617406 TRUE
25 0.436847290640394 TRUE
26 0.428571428571429 TRUE
27 0.434044882320744 TRUE
28 0.419071076706545 TRUE
29 0.441820961440462 TRUE
30 0.43136288998358 TRUE
1 0.458128078817734 TRUE
2 0.463054187192118 TRUE
3 0.443349753694581 TRUE
4 0.421182266009852 TRUE
5 0.380295566502463 TRUE
6 0.448275862068966 TRUE
7 0.440534834623505 TRUE
8 0.430418719211823 TRUE
9 0.44280240831965 TRUE
10 0.472906403940887 TRUE
11 0.450067174205105 TRUE
12 0.443349753694581 TRUE
13 0.439181508147025 TRUE
14 0.443349753694581 TRUE
15 0.410180623973727 TRUE
16 0.468288177339901 TRUE
17 0.444798609098812 TRUE
18 0.44280240831965 TRUE
19 0.428830697433238 TRUE
20 0.438423645320197 TRUE
21 0.440769411212761 TRUE
22 0.43282579489476 TRUE
23 0.427500535446562 TRUE
24 0.44047619047619 TRUE
25 0.435073891625616 TRUE
26 0.440697233800682 TRUE
27 0.444626892902755 TRUE
28 0.42558057705841 TRUE
29 0.439952437574316 TRUE
30 0.435467980295566 TRUE
1 0.177339901477833 TRUE
2 0.445812807881773 TRUE
3 0.472906403940887 TRUE
4 0.46551724137931 TRUE
5 0.447290640394089 TRUE
6 0.452380952380952 TRUE
7 0.468684025334272 TRUE
8 0.45320197044335 TRUE
9 0.434044882320744 TRUE
10 0.371428571428571 TRUE
11 0.415584415584416 TRUE
12 0.420771756978654 TRUE
13 0.421371731716559 TRUE
14 0.450035186488388 TRUE
15 0.454844006568144 TRUE
16 0.44365763546798 TRUE
17 0.436974789915966 TRUE
18 0.446633825944171 TRUE
19 0.445683173450869 TRUE
20 0.427586206896552 TRUE
21 0.444522636640863 TRUE
22 0.413569189431258 TRUE
23 0.449989291068751 TRUE
24 0.430623973727422 TRUE
25 0.428571428571429 TRUE
26 0.427434634331186 TRUE
27 0.427659186279876 TRUE
28 0.444229415904293 TRUE
29 0.434686597587906 TRUE
30 0.421674876847291 TRUE
1 0.458128078817734 TRUE
2 0.487684729064039 TRUE
3 0.441707717569787 TRUE
4 0.449507389162562 TRUE
5 0.454187192118227 TRUE
6 0.410509031198686 TRUE
7 0.428571428571429 TRUE
8 0.452586206896552 TRUE
9 0.391899288451013 TRUE
10 0.457635467980296 TRUE
11 0.441110613524407 TRUE
12 0.44376026272578 TRUE
13 0.428192497158014 TRUE
14 0.44862772695285 TRUE
15 0.42824302134647 TRUE
16 0.410098522167488 TRUE
17 0.407997681831353 TRUE
18 0.439792008757526 TRUE
19 0.451646357272492 TRUE
20 0.428325123152709 TRUE
21 0.434904996481351 TRUE
22 0.443573667711599 TRUE
23 0.435639323195545 TRUE
24 0.45320197044335 TRUE
25 0.43743842364532 TRUE
26 0.452065176203107 TRUE
27 0.421638387155629 TRUE
28 0.431034482758621 TRUE
29 0.429930355019535 TRUE
30 0.443513957307061 TRUE
1 0.463054187192118 TRUE
2 0.38423645320197 TRUE
3 0.410509031198686 TRUE
4 0.464285714285714 TRUE
5 0.377339901477833 TRUE
6 0.431034482758621 TRUE
7 0.439127375087966 TRUE
8 0.440886699507389 TRUE
9 0.441160372194855 TRUE
10 0.4064039408867 TRUE
11 0.462606359158083 TRUE
12 0.450328407224959 TRUE
13 0.452823039029936 TRUE
14 0.44862772695285 TRUE
15 0.427914614121511 TRUE
16 0.415024630541872 TRUE
17 0.439003187481889 TRUE
18 0.440613026819923 TRUE
19 0.442831215970962 TRUE
20 0.43743842364532 TRUE
21 0.453436547032606 TRUE
22 0.424317062248097 TRUE
23 0.423645320197044 TRUE
24 0.439244663382594 TRUE
25 0.442364532019704 TRUE
26 0.440128836680561 TRUE
27 0.436599160737092 TRUE
28 0.442646023926812 TRUE
29 0.43961270596229 TRUE
30 0.427586206896552 TRUE
1 0.428571428571429 TRUE
2 0.435960591133005 TRUE
3 0.45320197044335 TRUE
4 0.363300492610837 TRUE
5 0.425615763546798 TRUE
6 0.462233169129721 TRUE
7 0.39338494018297 TRUE
8 0.466133004926108 TRUE
9 0.452107279693487 TRUE
10 0.444827586206897 TRUE
11 0.443349753694581 TRUE
12 0.426929392446634 TRUE
13 0.442212959454339 TRUE
14 0.452146375791696 TRUE
15 0.44991789819376 TRUE
16 0.444581280788177 TRUE
17 0.43523616343089 TRUE
18 0.445812807881773 TRUE
19 0.449053668654395 TRUE
20 0.417241379310345 TRUE
21 0.452498240675581 TRUE
22 0.453425884460367 TRUE
23 0.423431141572071 TRUE
24 0.439039408866995 TRUE
25 0.441576354679803 TRUE
26 0.440697233800682 TRUE
27 0.433679985404123 TRUE
28 0.433849401829697 TRUE
29 0.4333276711398 TRUE
30 0.443185550082102 TRUE
1 0.394088669950739 TRUE
2 0.443349753694581 TRUE
3 0.472906403940887 TRUE
4 0.455665024630542 TRUE
5 0.414778325123153 TRUE
6 0.45320197044335 TRUE
7 0.446164672765658 TRUE
8 0.451970443349754 TRUE
9 0.45320197044335 TRUE
10 0.429556650246305 TRUE
11 0.448723690103 TRUE
12 0.435550082101806 TRUE
13 0.44600227358848 TRUE
14 0.460591133004926 TRUE
15 0.420689655172414 TRUE
16 0.432266009852217 TRUE
17 0.41350333236743 TRUE
18 0.435960591133005 TRUE
19 0.423904589058854 TRUE
20 0.447290640394089 TRUE
21 0.44475721323012 TRUE
22 0.435960591133005 TRUE
23 0.41807667594774 TRUE
24 0.414614121510673 TRUE
25 0.418916256157635 TRUE
26 0.430845017051914 TRUE
27 0.438606093778508 TRUE
28 0.441766361717101 TRUE
29 0.443010022082555 TRUE
30 0.427586206896552 TRUE
1 0.41871921182266 TRUE
2 0.443349753694581 TRUE
3 0.474548440065681 TRUE
4 0.45935960591133 TRUE
5 0.446305418719212 TRUE
6 0.431855500821018 TRUE
7 0.449683321604504 TRUE
8 0.4685960591133 TRUE
9 0.437876299945265 TRUE
10 0.438916256157635 TRUE
11 0.44961934617107 TRUE
12 0.443349753694581 TRUE
13 0.436150056839712 TRUE
14 0.44862772695285 TRUE
15 0.45615763546798 TRUE
16 0.443041871921182 TRUE
17 0.430310055056505 TRUE
18 0.448549534756431 TRUE
19 0.442053409385533 TRUE
20 0.420935960591133 TRUE
21 0.410743607787943 TRUE
22 0.446260635915808 TRUE
23 0.420432640822446 TRUE
24 0.427750410509031 TRUE
25 0.439605911330049 TRUE
26 0.422508525956802 TRUE
27 0.449188104360518 TRUE
28 0.426284306826179 TRUE
29 0.441990827246475 TRUE
30 0.441379310344828 TRUE
1 0.433497536945813 TRUE
2 0.448275862068966 TRUE
