"d" "freq" "dist"
0 0.00208333333333333 "H0"
0 0.00416666666666667 "H0"
0 0.00625 "H0"
0 0.00833333333333333 "H0"
0 0.0104166666666667 "H0"
0 0.0125 "H0"
0 0.0145833333333333 "H0"
0 0.0166666666666667 "H0"
0 0.01875 "H0"
0 0.0208333333333333 "H0"
0 0.0229166666666667 "H0"
0 0.025 "H0"
0 0.0270833333333333 "H0"
0 0.0291666666666667 "H0"
0 0.03125 "H0"
0 0.0333333333333333 "H0"
0 0.0354166666666667 "H0"
0 0.0375 "H0"
0 0.0395833333333333 "H0"
0 0.0416666666666667 "H0"
0 0.04375 "H0"
0 0.0458333333333333 "H0"
0 0.0479166666666667 "H0"
0 0.05 "H0"
0 0.0520833333333333 "H0"
0 0.0541666666666667 "H0"
0 0.05625 "H0"
0 0.0583333333333333 "H0"
0 0.0604166666666667 "H0"
0 0.0625 "H0"
0 0.0645833333333333 "H0"
0 0.0666666666666667 "H0"
0 0.06875 "H0"
0 0.0708333333333333 "H0"
0 0.0729166666666667 "H0"
2.3181180279891 0.075 "H0"
2.3181180279891 0.0770833333333333 "H0"
2.3181180279891 0.0791666666666667 "H0"
3.35846211117625 0.08125 "H0"
3.35846211117625 0.0833333333333333 "H0"
3.35846211117625 0.0854166666666667 "H0"
3.35846211117625 0.0875 "H0"
3.35846211117625 0.0895833333333333 "H0"
3.94670703086276 0.0916666666666667 "H0"
3.94670703086276 0.09375 "H0"
3.94670703086276 0.0958333333333333 "H0"
3.94670703086276 0.0979166666666667 "H0"
3.94670703086276 0.1 "H0"
4.06083231498376 0.102083333333333 "H0"
4.06083231498376 0.104166666666667 "H0"
4.06083231498376 0.10625 "H0"
4.06083231498376 0.108333333333333 "H0"
4.06083231498376 0.110416666666667 "H0"
4.06083231498376 0.1125 "H0"
4.06083231498376 0.114583333333333 "H0"
4.06083231498376 0.116666666666667 "H0"
4.06083231498376 0.11875 "H0"
4.06083231498376 0.120833333333333 "H0"
4.27326556486453 0.122916666666667 "H0"
4.27326556486453 0.125 "H0"
4.27326556486453 0.127083333333333 "H0"
4.27326556486453 0.129166666666667 "H0"
4.27326556486453 0.13125 "H0"
4.82602626655652 0.133333333333333 "H0"
4.92844036530481 0.135416666666667 "H0"
4.92844036530481 0.1375 "H0"
4.92844036530481 0.139583333333333 "H0"
5.72834885927477 0.141666666666667 "H0"
5.72972390111796 0.14375 "H0"
5.89775861457758 0.145833333333333 "H0"
5.89775861457758 0.147916666666667 "H0"
6.98881909953205 0.15 "H0"
7.58138384288136 0.152083333333333 "H0"
7.58138384288136 0.154166666666667 "H0"
7.58138384288136 0.15625 "H0"
7.58138384288136 0.158333333333333 "H0"
7.58138384288136 0.160416666666667 "H0"
7.58138384288136 0.1625 "H0"
7.58138384288136 0.164583333333333 "H0"
7.58138384288136 0.166666666666667 "H0"
7.58138384288136 0.16875 "H0"
7.58138384288136 0.170833333333333 "H0"
7.58138384288136 0.172916666666667 "H0"
7.58138384288136 0.175 "H0"
7.58138384288136 0.177083333333333 "H0"
7.58138384288136 0.179166666666667 "H0"
8.68801725205861 0.18125 "H0"
8.85201314472582 0.183333333333333 "H0"
9.32954850784012 0.185416666666667 "H0"
9.32954850784012 0.1875 "H0"
9.32954850784012 0.189583333333333 "H0"
9.32954850784012 0.191666666666667 "H0"
9.32954850784012 0.19375 "H0"
9.32954850784012 0.195833333333333 "H0"
9.32954850784012 0.197916666666667 "H0"
9.48631367038535 0.2 "H0"
9.48631367038535 0.202083333333333 "H0"
10.2145159427307 0.204166666666667 "H0"
10.2145159427307 0.20625 "H0"
10.2145159427307 0.208333333333333 "H0"
11.1471880917597 0.210416666666667 "H0"
11.1471880917597 0.2125 "H0"
11.1471880917597 0.214583333333333 "H0"
11.1471880917597 0.216666666666667 "H0"
11.6303422699273 0.21875 "H0"
11.6303422699273 0.220833333333333 "H0"
11.6303422699273 0.222916666666667 "H0"
11.6303422699273 0.225 "H0"
11.6303422699273 0.227083333333333 "H0"
11.6303422699273 0.229166666666667 "H0"
11.6303422699273 0.23125 "H0"
11.6303422699273 0.233333333333333 "H0"
11.6303422699273 0.235416666666667 "H0"
11.6303422699273 0.2375 "H0"
11.6303422699273 0.239583333333333 "H0"
12.3503240418384 0.241666666666667 "H0"
12.3503240418384 0.24375 "H0"
12.8211065560981 0.245833333333333 "H0"
12.92108965814 0.247916666666667 "H0"
12.92108965814 0.25 "H0"
12.92108965814 0.252083333333333 "H0"
12.92108965814 0.254166666666667 "H0"
12.92108965814 0.25625 "H0"
12.92108965814 0.258333333333333 "H0"
12.92108965814 0.260416666666667 "H0"
12.92108965814 0.2625 "H0"
12.9354682533727 0.264583333333333 "H0"
12.9354682533727 0.266666666666667 "H0"
12.9354682533727 0.26875 "H0"
12.9404098970543 0.270833333333333 "H0"
12.9404098970543 0.272916666666667 "H0"
12.9404098970543 0.275 "H0"
13.1764277667108 0.277083333333333 "H0"
13.1764277667108 0.279166666666667 "H0"
13.1764277667108 0.28125 "H0"
13.1764277667108 0.283333333333333 "H0"
13.1764277667108 0.285416666666667 "H0"
13.1764277667108 0.2875 "H0"
13.1764277667108 0.289583333333333 "H0"
13.1764277667108 0.291666666666667 "H0"
13.314394444767 0.29375 "H0"
13.4415876369242 0.295833333333333 "H0"
13.4415876369242 0.297916666666667 "H0"
14.2727536961952 0.3 "H0"
14.2727536961952 0.302083333333333 "H0"
14.2727536961952 0.304166666666667 "H0"
14.2959460971217 0.30625 "H0"
14.2959460971217 0.308333333333333 "H0"
15.431145681111 0.310416666666667 "H0"
15.431145681111 0.3125 "H0"
16.1191453461206 0.314583333333333 "H0"
16.1191453461206 0.316666666666667 "H0"
17.8538836859007 0.31875 "H0"
17.9588737413766 0.320833333333333 "H0"
17.9588737413766 0.322916666666667 "H0"
18.2187817539965 0.325 "H0"
18.2187817539965 0.327083333333333 "H0"
18.2187817539965 0.329166666666667 "H0"
18.2187817539965 0.33125 "H0"
18.2187817539965 0.333333333333333 "H0"
18.2187817539965 0.335416666666667 "H0"
18.2187817539965 0.3375 "H0"
19.450167379026 0.339583333333333 "H0"
20.9699509233902 0.341666666666667 "H0"
21.3023129299571 0.34375 "H0"
21.3023129299571 0.345833333333333 "H0"
21.3023129299571 0.347916666666667 "H0"
21.3023129299571 0.35 "H0"
21.3023129299571 0.352083333333333 "H0"
21.3023129299571 0.354166666666667 "H0"
21.4197923371146 0.35625 "H0"
21.4197923371146 0.358333333333333 "H0"
21.4197923371146 0.360416666666667 "H0"
