"d" "freq" "dist" "father"
5.89775861457758 0.127828054298643 "H0" NA
5.89775861457758 0.1289592760181 "H0" NA
5.89775861457758 0.130090497737557 "H0" NA
6.83955079816082 0.131221719457014 "H0" NA
6.83955079816082 0.132352941176471 "H0" NA
6.98881909953205 0.133484162895928 "H0" NA
6.98881909953205 0.134615384615385 "H0" NA
6.98881909953205 0.135746606334842 "H0" NA
6.98881909953205 0.136877828054299 "H0" NA
6.98881909953205 0.138009049773756 "H0" NA
6.98881909953205 0.139140271493213 "H0" NA
7.58138384288136 0.14027149321267 "H0" NA
7.58138384288136 0.141402714932127 "H0" NA
7.58138384288136 0.142533936651584 "H0" NA
7.58138384288136 0.143665158371041 "H0" NA
7.58138384288136 0.144796380090498 "H0" NA
7.58138384288136 0.145927601809955 "H0" NA
7.58138384288136 0.147058823529412 "H0" NA
7.58138384288136 0.148190045248869 "H0" NA
7.58138384288136 0.149321266968326 "H0" NA
7.58138384288136 0.150452488687783 "H0" NA
7.58138384288136 0.15158371040724 "H0" NA
7.58138384288136 0.152714932126697 "H0" NA
7.58138384288136 0.153846153846154 "H0" NA
7.58138384288136 0.154977375565611 "H0" NA
7.58138384288136 0.156108597285068 "H0" NA
7.58138384288136 0.157239819004525 "H0" NA
7.58138384288136 0.158371040723982 "H0" NA
7.58138384288136 0.159502262443439 "H0" NA
7.58138384288136 0.160633484162896 "H0" NA
7.58138384288136 0.161764705882353 "H0" NA
7.58138384288136 0.16289592760181 "H0" NA
7.58138384288136 0.164027149321267 "H0" NA
7.58138384288136 0.165158371040724 "H0" NA
7.58138384288136 0.166289592760181 "H0" NA
7.58138384288136 0.167420814479638 "H0" NA
8.18808819823296 0.168552036199095 "H0" NA
8.18808819823296 0.169683257918552 "H0" NA
8.18808819823296 0.170814479638009 "H0" NA
8.61855649992956 0.171945701357466 "H0" NA
8.68801725205861 0.173076923076923 "H0" NA
8.68801725205861 0.17420814479638 "H0" NA
8.68801725205861 0.175339366515837 "H0" NA
8.68801725205861 0.176470588235294 "H0" NA
8.68801725205861 0.177601809954751 "H0" NA
8.85201314472582 0.178733031674208 "H0" NA
8.85201314472582 0.179864253393665 "H0" NA
8.85201314472582 0.180995475113122 "H0" NA
9.32954850784012 0.182126696832579 "H0" NA
9.32954850784012 0.183257918552036 "H0" NA
9.32954850784012 0.184389140271493 "H0" NA
9.32954850784012 0.18552036199095 "H0" NA
9.32954850784012 0.186651583710407 "H0" NA
9.32954850784012 0.187782805429864 "H0" NA
9.32954850784012 0.188914027149321 "H0" NA
9.32954850784012 0.190045248868778 "H0" NA
9.32954850784012 0.191176470588235 "H0" NA
9.32954850784012 0.192307692307692 "H0" NA
9.32954850784012 0.193438914027149 "H0" NA
9.32954850784012 0.194570135746606 "H0" NA
9.32954850784012 0.195701357466063 "H0" NA
9.42386785567276 0.19683257918552 "H0" NA
9.48631367038535 0.197963800904977 "H0" NA
10.2145159427307 0.199095022624434 "H0" NA
10.2145159427307 0.200226244343891 "H0" NA
10.2145159427307 0.201357466063348 "H0" NA
10.2145159427307 0.202488687782805 "H0" NA
11.1471880917597 0.203619909502262 "H0" NA
11.1471880917597 0.204751131221719 "H0" NA
11.1471880917597 0.205882352941176 "H0" NA
11.1471880917597 0.207013574660633 "H0" NA
11.1471880917597 0.208144796380091 "H0" NA
11.1471880917597 0.209276018099548 "H0" NA
11.6303422699273 0.210407239819005 "H0" NA
11.6303422699273 0.211538461538462 "H0" NA
11.6303422699273 0.212669683257919 "H0" NA
11.6303422699273 0.213800904977376 "H0" NA
11.6303422699273 0.214932126696833 "H0" NA
11.6303422699273 0.21606334841629 "H0" NA
11.6303422699273 0.217194570135747 "H0" NA
11.6303422699273 0.218325791855204 "H0" NA
12.3503240418384 0.219457013574661 "H0" NA
12.8211065560981 0.220588235294118 "H0" NA
12.8211065560981 0.221719457013575 "H0" NA
12.8211065560981 0.222850678733032 "H0" NA
12.8211065560981 0.223981900452489 "H0" NA
12.8211065560981 0.225113122171946 "H0" NA
12.8211065560981 0.226244343891403 "H0" NA
12.8211065560981 0.22737556561086 "H0" NA
12.8211065560981 0.228506787330317 "H0" NA
12.8211065560981 0.229638009049774 "H0" NA
12.8211065560981 0.230769230769231 "H0" NA
12.8211065560981 0.231900452488688 "H0" NA
12.8211065560981 0.233031674208145 "H0" NA
12.92108965814 0.234162895927602 "H0" NA
12.92108965814 0.235294117647059 "H0" NA
12.92108965814 0.236425339366516 "H0" NA
12.92108965814 0.237556561085973 "H0" NA
12.92108965814 0.23868778280543 "H0" NA
12.92108965814 0.239819004524887 "H0" NA
12.92108965814 0.240950226244344 "H0" NA
12.92108965814 0.242081447963801 "H0" NA
12.92108965814 0.243212669683258 "H0" NA
12.92108965814 0.244343891402715 "H0" NA
12.92108965814 0.245475113122172 "H0" NA
12.92108965814 0.246606334841629 "H0" NA
12.92108965814 0.247737556561086 "H0" NA
12.92108965814 0.248868778280543 "H0" NA
12.92108965814 0.25 "H0" NA
12.92108965814 0.251131221719457 "H0" NA
12.92108965814 0.252262443438914 "H0" NA
12.92108965814 0.253393665158371 "H0" NA
12.92108965814 0.254524886877828 "H0" NA
12.9354682533727 0.255656108597285 "H0" NA
12.9354682533727 0.256787330316742 "H0" NA
12.9404098970543 0.257918552036199 "H0" NA
12.9404098970543 0.259049773755656 "H0" NA
12.9404098970543 0.260180995475113 "H0" NA
12.9404098970543 0.26131221719457 "H0" NA
12.9404098970543 0.262443438914027 "H0" NA
12.9404098970543 0.263574660633484 "H0" NA
13.1764277667108 0.264705882352941 "H0" NA
13.1764277667108 0.265837104072398 "H0" NA
13.1764277667108 0.266968325791855 "H0" NA
13.1764277667108 0.268099547511312 "H0" NA
13.1764277667108 0.269230769230769 "H0" NA
13.1764277667108 0.270361990950226 "H0" NA
13.1764277667108 0.271493212669683 "H0" NA
13.1764277667108 0.27262443438914 "H0" NA
13.1764277667108 0.273755656108597 "H0" NA
13.314394444767 0.274886877828054 "H0" NA
13.314394444767 0.276018099547511 "H0" NA
13.314394444767 0.277149321266968 "H0" NA
13.314394444767 0.278280542986425 "H0" NA
13.4415876369242 0.279411764705882 "H0" NA
13.8338705513377 0.280542986425339 "H0" NA
14.2727536961952 0.281674208144796 "H0" NA
14.2727536961952 0.282805429864253 "H0" NA
14.2727536961952 0.28393665158371 "H0" NA
14.2959460971217 0.285067873303167 "H0" NA
14.2959460971217 0.286199095022624 "H0" NA
14.2959460971217 0.287330316742081 "H0" NA
15.3657031286855 0.288461538461538 "H0" NA
15.431145681111 0.289592760180996 "H0" NA
15.431145681111 0.290723981900453 "H0" NA
15.431145681111 0.29185520361991 "H0" NA
15.454960116171 0.292986425339367 "H0" NA
15.454960116171 0.294117647058824 "H0" NA
16.1191453461206 0.295248868778281 "H0" NA
16.1191453461206 0.296380090497738 "H0" NA
16.4454487368885 0.297511312217195 "H0" NA
16.8697438835479 0.298642533936652 "H0" NA
16.8697438835479 0.299773755656109 "H0" NA
16.8697438835479 0.300904977375566 "H0" NA
16.8697438835479 0.302036199095023 "H0" NA
16.8697438835479 0.30316742081448 "H0" NA
16.8697438835479 0.304298642533937 "H0" NA
16.8697438835479 0.305429864253394 "H0" NA
16.8697438835479 0.306561085972851 "H0" NA
16.8697438835479 0.307692307692308 "H0" NA
17.8538836859007 0.308823529411765 "H0" NA
18.2187817539965 0.309954751131222 "H0" NA
18.2187817539965 0.311085972850679 "H0" NA
18.2187817539965 0.312217194570136 "H0" NA
18.2187817539965 0.313348416289593 "H0" NA
18.2187817539965 0.31447963800905 "H0" NA
18.2187817539965 0.315610859728507 "H0" NA
18.2187817539965 0.316742081447964 "H0" NA
18.2187817539965 0.317873303167421 "H0" NA
18.2187817539965 0.319004524886878 "H0" NA
18.2187817539965 0.320135746606335 "H0" NA
18.2187817539965 0.321266968325792 "H0" NA
18.2187817539965 0.322398190045249 "H0" NA
18.2187817539965 0.323529411764706 "H0" NA
18.2187817539965 0.324660633484163 "H0" NA
18.2187817539965 0.32579185520362 "H0" NA
18.2187817539965 0.326923076923077 "H0" NA
18.2187817539965 0.328054298642534 "H0" NA
18.9302884474935 0.329185520361991 "H0" NA
21.0917737206844 0.330316742081448 "H0" NA
21.3023129299571 0.331447963800905 "H0" NA
21.3023129299571 0.332579185520362 "H0" NA
21.3023129299571 0.333710407239819 "H0" NA
21.3023129299571 0.334841628959276 "H0" NA
21.3023129299571 0.335972850678733 "H0" NA
21.3023129299571 0.33710407239819 "H0" NA
21.4197923371146 0.338235294117647 "H0" NA
21.4197923371146 0.339366515837104 "H0" NA
21.4197923371146 0.340497737556561 "H0" NA
21.4197923371146 0.341628959276018 "H0" NA
21.9739191629083 0.342760180995475 "H0" NA
21.9739191629083 0.343891402714932 "H0" NA
23.9392561939446 0.345022624434389 "H0" NA
23.9392561939446 0.346153846153846 "H0" NA
23.9392561939446 0.347285067873303 "H0" NA
23.9392561939446 0.34841628959276 "H0" NA
23.9392561939446 0.349547511312217 "H0" NA
24.062085153401 0.350678733031674 "H0" NA
24.062085153401 0.351809954751131 "H0" NA
24.062085153401 0.352941176470588 "H0" NA
24.062085153401 0.354072398190045 "H0" NA
24.062085153401 0.355203619909502 "H0" NA
24.062085153401 0.356334841628959 "H0" NA
24.062085153401 0.357466063348416 "H0" NA
24.062085153401 0.358597285067873 "H0" NA
24.062085153401 0.35972850678733 "H0" NA
24.062085153401 0.360859728506787 "H0" NA
24.062085153401 0.361990950226244 "H0" NA
24.1109658838053 0.363122171945701 "H0" NA
24.1109658838053 0.364253393665158 "H0" NA
24.1109658838053 0.365384615384615 "H0" NA
24.398068493657 0.366515837104072 "H0" NA
24.398068493657 0.367647058823529 "H0" NA
24.4379427837925 0.368778280542986 "H0" NA
24.4379427837925 0.369909502262443 "H0" NA
24.4379427837925 0.3710407239819 "H0" NA
24.7197399230898 0.372171945701357 "H0" NA
24.9301529717749 0.373303167420814 "H0" NA
24.9301529717749 0.374434389140271 "H0" NA
24.9301529717749 0.375565610859729 "H0" NA
24.9301529717749 0.376696832579186 "H0" NA
25.3563722364295 0.377828054298643 "H0" NA
25.3563722364295 0.3789592760181 "H0" NA
25.3563722364295 0.380090497737557 "H0" NA
25.3563722364295 0.381221719457014 "H0" NA
25.3563722364295 0.382352941176471 "H0" NA
25.3563722364295 0.383484162895928 "H0" NA
25.3563722364295 0.384615384615385 "H0" NA
25.3563722364295 0.385746606334842 "H0" NA
25.3563722364295 0.386877828054299 "H0" NA
25.3563722364295 0.388009049773756 "H0" NA
25.4135433773917 0.389140271493213 "H0" NA
25.7168566644547 0.39027149321267 "H0" NA
25.7168566644547 0.391402714932127 "H0" NA
25.7168566644547 0.392533936651584 "H0" NA
25.7168566644547 0.393665158371041 "H0" NA
25.7168566644547 0.394796380090498 "H0" NA
25.7168566644547 0.395927601809955 "H0" NA
25.7168566644547 0.397058823529412 "H0" NA
25.7168566644547 0.398190045248869 "H0" NA
25.7168566644547 0.399321266968326 "H0" NA
25.7168566644547 0.400452488687783 "H0" NA
25.7168566644547 0.40158371040724 "H0" NA
25.7168566644547 0.402714932126697 "H0" NA
25.7168566644547 0.403846153846154 "H0" NA
25.7168566644547 0.404977375565611 "H0" NA
25.7168566644547 0.406108597285068 "H0" NA
25.7168566644547 0.407239819004525 "H0" NA
25.7168566644547 0.408371040723982 "H0" NA
25.7168566644547 0.409502262443439 "H0" NA
26.2325474211128 0.410633484162896 "H0" NA
26.2325474211128 0.411764705882353 "H0" NA
26.8343084916314 0.41289592760181 "H0" NA
26.8343084916314 0.414027149321267 "H0" NA
26.8343084916314 0.415158371040724 "H0" NA
26.8343084916314 0.416289592760181 "H0" NA
26.8343084916314 0.417420814479638 "H0" NA
26.8343084916314 0.418552036199095 "H0" NA
26.8343084916314 0.419683257918552 "H0" NA
26.8622975749727 0.420814479638009 "H0" NA
26.8622975749727 0.421945701357466 "H0" NA
26.8622975749727 0.423076923076923 "H0" NA
26.8622975749727 0.42420814479638 "H0" NA
26.8996250353251 0.425339366515837 "H0" NA
27.305040902111 0.426470588235294 "H0" NA
27.305040902111 0.427601809954751 "H0" NA
27.7526390305197 0.428733031674208 "H0" NA
27.8438087533574 0.429864253393665 "H0" NA
27.8438087533574 0.430995475113122 "H0" NA
27.8438087533574 0.432126696832579 "H0" NA
27.8438087533574 0.433257918552036 "H0" NA
27.8438087533574 0.434389140271493 "H0" NA
27.8653636587386 0.43552036199095 "H0" NA
27.8653636587386 0.436651583710407 "H0" NA
27.8653636587386 0.437782805429864 "H0" NA
28.0966754371321 0.438914027149321 "H0" NA
28.4008068391177 0.440045248868778 "H0" NA
28.8125940989446 0.441176470588235 "H0" NA
28.8125940989446 0.442307692307692 "H0" NA
28.8125940989446 0.443438914027149 "H0" NA
28.8125940989446 0.444570135746606 "H0" NA
28.8125940989446 0.445701357466063 "H0" NA
28.8125940989446 0.44683257918552 "H0" NA
28.8125940989446 0.447963800904977 "H0" NA
28.8125940989446 0.449095022624434 "H0" NA
30.6190568563393 0.450226244343891 "H0" NA
30.6190568563393 0.451357466063348 "H0" NA
30.6190568563393 0.452488687782805 "H0" NA
30.6190568563393 0.453619909502262 "H0" NA
30.6190568563393 0.454751131221719 "H0" NA
30.7729109293125 0.455882352941176 "H0" NA
30.7729109293125 0.457013574660633 "H0" NA
30.7729109293125 0.45814479638009 "H0" NA
30.7729109293125 0.459276018099547 "H0" NA
30.7729109293125 0.460407239819004 "H0" NA
30.7729109293125 0.461538461538462 "H0" NA
30.7729109293125 0.462669683257919 "H0" NA
30.7729109293125 0.463800904977376 "H0" NA
30.7729109293125 0.464932126696833 "H0" NA
30.7729109293125 0.46606334841629 "H0" NA
33.8010447845711 0.467194570135747 "H0" NA
33.8010447845711 0.468325791855204 "H0" NA
33.8010447845711 0.469457013574661 "H0" NA
33.8010447845711 0.470588235294118 "H0" NA
33.8010447845711 0.471719457013575 "H0" NA
33.8010447845711 0.472850678733032 "H0" NA
33.8010447845711 0.473981900452489 "H0" NA
33.8010447845711 0.475113122171946 "H0" NA
33.8010447845711 0.476244343891403 "H0" NA
35.5721119823516 0.47737556561086 "H0" NA
35.5721119823516 0.478506787330317 "H0" NA
35.5721119823516 0.479638009049774 "H0" NA
35.5721119823516 0.480769230769231 "H0" NA
35.5721119823516 0.481900452488688 "H0" NA
36.6428394257009 0.483031674208145 "H0" NA
37.8555347308601 0.484162895927602 "H0" NA
37.8555347308601 0.485294117647059 "H0" NA
37.8555347308601 0.486425339366516 "H0" NA
37.8555347308601 0.487556561085973 "H0" NA
37.8555347308601 0.48868778280543 "H0" NA
37.8555347308601 0.489819004524887 "H0" NA
37.8555347308601 0.490950226244344 "H0" NA
37.8555347308601 0.492081447963801 "H0" NA
37.8555347308601 0.493212669683258 "H0" NA
37.8555347308601 0.494343891402715 "H0" NA
37.8555347308601 0.495475113122172 "H0" NA
37.8555347308601 0.496606334841629 "H0" NA
37.8555347308601 0.497737556561086 "H0" NA
37.8555347308601 0.498868778280543 "H0" NA
37.8555347308601 0.5 "H0" NA
37.8555347308601 0.501131221719457 "H0" NA
39.5164263239586 0.502262443438914 "H0" NA
39.5164263239586 0.503393665158371 "H0" NA
39.5164263239586 0.504524886877828 "H0" NA
39.5164263239586 0.505656108597285 "H0" NA
39.5164263239586 0.506787330316742 "H0" NA
39.5164263239586 0.507918552036199 "H0" NA
39.5164263239586 0.509049773755656 "H0" NA
39.5164263239586 0.510180995475113 "H0" NA
39.5164263239586 0.51131221719457 "H0" NA
39.6230819504856 0.512443438914027 "H0" NA
39.6230819504856 0.513574660633484 "H0" NA
39.6230819504856 0.514705882352941 "H0" NA
39.6230819504856 0.515837104072398 "H0" NA
39.6230819504856 0.516968325791855 "H0" NA
39.6230819504856 0.518099547511312 "H0" NA
39.6230819504856 0.519230769230769 "H0" NA
40.7018517753994 0.520361990950226 "H0" NA
40.7018517753994 0.521493212669683 "H0" NA
43.5662774878563 0.52262443438914 "H0" NA
43.5662774878563 0.523755656108597 "H0" NA
43.5662774878563 0.524886877828054 "H0" NA
43.5662774878563 0.526018099547511 "H0" NA
43.5662774878563 0.527149321266968 "H0" NA
43.5662774878563 0.528280542986425 "H0" NA
43.5662774878563 0.529411764705882 "H0" NA
43.5662774878563 0.530542986425339 "H0" NA
43.5662774878563 0.531674208144796 "H0" NA
43.5662774878563 0.532805429864253 "H0" NA
43.5662774878563 0.53393665158371 "H0" NA
46.7355685269251 0.535067873303167 "H0" NA
46.7355685269251 0.536199095022624 "H0" NA
46.7355685269251 0.537330316742081 "H0" NA
46.7355685269251 0.538461538461538 "H0" NA
46.7355685269251 0.539592760180995 "H0" NA
46.7355685269251 0.540723981900452 "H0" NA
46.7355685269251 0.541855203619909 "H0" NA
46.7355685269251 0.542986425339366 "H0" NA
47.8923993592145 0.544117647058823 "H0" NA
50.2141183659033 0.54524886877828 "H0" NA
50.2141183659033 0.546380090497738 "H0" NA
50.5153510342852 0.547511312217195 "H0" NA
50.5153510342852 0.548642533936652 "H0" NA
50.5153510342852 0.549773755656109 "H0" NA
50.5153510342852 0.550904977375566 "H0" NA
50.5153510342852 0.552036199095023 "H0" NA
50.5153510342852 0.55316742081448 "H0" NA
50.5153510342852 0.554298642533937 "H0" NA
50.5153510342852 0.555429864253394 "H0" NA
50.5153510342852 0.556561085972851 "H0" NA
50.5153510342852 0.557692307692308 "H0" NA
50.5153510342852 0.558823529411765 "H0" NA
51.5082104564613 0.559954751131222 "H0" NA
51.5082104564613 0.561085972850679 "H0" NA
51.5082104564613 0.562217194570136 "H0" NA
51.5082104564613 0.563348416289593 "H0" NA
52.2777529621362 0.56447963800905 "H0" NA
52.5483362794603 0.565610859728507 "H0" NA
52.5483362794603 0.566742081447964 "H0" NA
56.033495933341 0.567873303167421 "H0" NA
56.033495933341 0.569004524886878 "H0" NA
56.033495933341 0.570135746606335 "H0" NA
56.033495933341 0.571266968325792 "H0" NA
56.033495933341 0.572398190045249 "H0" NA
56.033495933341 0.573529411764706 "H0" NA
56.033495933341 0.574660633484163 "H0" NA
56.033495933341 0.57579185520362 "H0" NA
56.033495933341 0.576923076923077 "H0" NA
56.033495933341 0.578054298642534 "H0" NA
56.033495933341 0.579185520361991 "H0" NA
56.033495933341 0.580316742081448 "H0" NA
56.4221749918086 0.581447963800905 "H0" NA
56.4221749918086 0.582579185520362 "H0" NA
56.4221749918086 0.583710407239819 "H0" NA
56.4221749918086 0.584841628959276 "H0" NA
56.4221749918086 0.585972850678733 "H0" NA
56.4221749918086 0.58710407239819 "H0" NA
56.6993966830725 0.588235294117647 "H0" NA
56.6993966830725 0.589366515837104 "H0" NA
56.6993966830725 0.590497737556561 "H0" NA
56.6993966830725 0.591628959276018 "H0" NA
56.6993966830725 0.592760180995475 "H0" NA
56.6993966830725 0.593891402714932 "H0" NA
56.6993966830725 0.595022624434389 "H0" NA
56.6993966830725 0.596153846153846 "H0" NA
58.9024765878302 0.597285067873303 "H0" NA
58.9024765878302 0.59841628959276 "H0" NA
58.9024765878302 0.599547511312217 "H0" NA
58.9024765878302 0.600678733031674 "H0" NA
58.9024765878302 0.601809954751131 "H0" NA
58.9024765878302 0.602941176470588 "H0" NA
58.9024765878302 0.604072398190045 "H0" NA
58.9024765878302 0.605203619909502 "H0" NA
58.9024765878302 0.606334841628959 "H0" NA
58.9024765878302 0.607466063348416 "H0" NA
58.9024765878302 0.608597285067873 "H0" NA
58.9024765878302 0.60972850678733 "H0" NA
58.9024765878302 0.610859728506787 "H0" NA
59.4242066129046 0.611990950226244 "H0" NA
59.4242066129046 0.613122171945701 "H0" NA
59.4242066129046 0.614253393665158 "H0" NA
59.4242066129046 0.615384615384615 "H0" NA
59.4242066129046 0.616515837104072 "H0" NA
59.4242066129046 0.617647058823529 "H0" NA
59.4242066129046 0.618778280542986 "H0" NA
59.4242066129046 0.619909502262443 "H0" NA
59.4242066129046 0.6210407239819 "H0" NA
59.4242066129046 0.622171945701357 "H0" NA
59.4242066129046 0.623303167420814 "H0" NA
59.4242066129046 0.624434389140271 "H0" NA
59.4242066129046 0.625565610859729 "H0" NA
59.4242066129046 0.626696832579186 "H0" NA
59.4242066129046 0.627828054298643 "H0" NA
59.4242066129046 0.6289592760181 "H0" NA
60.5534141127548 0.630090497737557 "H0" NA
60.5534141127548 0.631221719457014 "H0" NA
60.5534141127548 0.632352941176471 "H0" NA
60.5534141127548 0.633484162895928 "H0" NA
60.5534141127548 0.634615384615385 "H0" NA
60.5534141127548 0.635746606334842 "H0" NA
60.5534141127548 0.636877828054299 "H0" NA
60.5534141127548 0.638009049773756 "H0" NA
60.981990639159 0.639140271493213 "H0" NA
60.981990639159 0.64027149321267 "H0" NA
60.981990639159 0.641402714932127 "H0" NA
61.2308894586009 0.642533936651584 "H0" NA
61.2308894586009 0.643665158371041 "H0" NA
61.7156753036554 0.644796380090498 "H0" NA
61.7156753036554 0.645927601809955 "H0" NA
61.7156753036554 0.647058823529412 "H0" NA
61.7156753036554 0.648190045248869 "H0" NA
61.7156753036554 0.649321266968326 "H0" NA
61.7156753036554 0.650452488687783 "H0" NA
61.7156753036554 0.65158371040724 "H0" NA
61.7156753036554 0.652714932126697 "H0" NA
61.7156753036554 0.653846153846154 "H0" NA
61.7156753036554 0.654977375565611 "H0" NA
62.2599240432608 0.656108597285068 "H0" NA
62.2599240432608 0.657239819004525 "H0" NA
63.141028474706 0.658371040723982 "H0" NA
63.141028474706 0.659502262443439 "H0" NA
63.141028474706 0.660633484162896 "H0" NA
63.141028474706 0.661764705882353 "H0" NA
63.141028474706 0.66289592760181 "H0" NA
63.141028474706 0.664027149321267 "H0" NA
63.141028474706 0.665158371040724 "H0" NA
63.141028474706 0.666289592760181 "H0" NA
65.5522916474647 0.667420814479638 "H0" NA
65.5522916474647 0.668552036199095 "H0" NA
65.5522916474647 0.669683257918552 "H0" NA
65.5522916474647 0.670814479638009 "H0" NA
65.5522916474647 0.671945701357466 "H0" NA
65.5522916474647 0.673076923076923 "H0" NA
65.5522916474647 0.67420814479638 "H0" NA
65.5522916474647 0.675339366515837 "H0" NA
65.5522916474647 0.676470588235294 "H0" NA
65.5522916474647 0.677601809954751 "H0" NA
65.5522916474647 0.678733031674208 "H0" NA
66.3959413820308 0.679864253393665 "H0" NA
66.3959413820308 0.680995475113122 "H0" NA
66.3959413820308 0.682126696832579 "H0" NA
66.3959413820308 0.683257918552036 "H0" NA
67.0904213008508 0.684389140271493 "H0" NA
67.0904213008508 0.68552036199095 "H0" NA
67.0904213008508 0.686651583710407 "H0" NA
67.0904213008508 0.687782805429864 "H0" NA
67.0904213008508 0.688914027149321 "H0" NA
67.0904213008508 0.690045248868778 "H0" NA
67.0904213008508 0.691176470588235 "H0" NA
68.1625014956396 0.692307692307692 "H0" NA
68.6520697596306 0.693438914027149 "H0" NA
68.6520697596306 0.694570135746606 "H0" NA
68.6520697596306 0.695701357466063 "H0" NA
68.6520697596306 0.69683257918552 "H0" NA
68.6520697596306 0.697963800904977 "H0" NA
68.6520697596306 0.699095022624434 "H0" NA
68.6520697596306 0.700226244343891 "H0" NA
