1,0,0,0,0,0,0,0,0,0,0,0,,
0,1,1,0,0,0,0,0,0,0,0,0,,
0,0,0,1,1,1,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,1,0,0,0,0,0,,
0,0,0,0,0,0,0,1,1,0,0,0,,
0,0,0,0,0,0,0,0,0,1,1,1,,
0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,,
0,0,0,0,0,0,0,0,0,0,0,0,,
,,,,,,,,,,,,,
1,1,1,1,0,0,0,0,0,0,0,0,sampled dads,"33,00 %"
1,1,1,1,1,1,1,1,1,1,1,0,sampled mums,"91,00 %"
